289429398774497280,"RT @caioabreufrases: Se não brilha mais, não insista. Lâmpada queimada não se arruma. Se troca por outra.",0,0
289429398761906176,Hamster overleden :(,141,0
289429398774493184,Kosai selalu tepon aku time aku tengahh belajar  . *si degil*,140,0
289429398766092288,gordo pelotudo aqueeel,204,0
289429398753529856,"RT @SoyVeridico: No soy celoso, pero distingo quién quiere tu amistad y quién otra cosa.",1776,0
